#tmax5dt0.001size17latspc8temp0.728
time,temp,KE,PE,total energy
1.77, 0.722254, 369.319, -369.876, -0.557594
1.771, 0.722444, 369.374, -369.931, -0.557594
1.772, 0.722635, 369.429, -369.986, -0.557594
1.773, 0.722827, 369.484, -370.042, -0.557594
1.774, 0.723019, 369.54, -370.097, -0.557594
1.775, 0.723213, 369.596, -370.153, -0.557594
1.776, 0.723409, 369.652, -370.21, -0.557594
1.777, 0.723607, 369.71, -370.267, -0.557594
1.778, 0.723808, 369.768, -370.325, -0.557594
1.779, 0.724011, 369.826, -370.384, -0.557594
1.78, 0.724218, 369.886, -370.444, -0.557594
1.781, 0.724427, 369.947, -370.504, -0.557594
1.782, 0.724641, 370.008, -370.566, -0.557594
1.783, 0.724858, 370.071, -370.629, -0.557594
1.784, 0.725079, 370.135, -370.693, -0.557594
1.785, 0.725303, 370.2, -370.757, -0.557594
1.786, 0.725531, 370.266, -370.823, -0.557594
1.787, 0.725761, 370.332, -370.89, -0.557594
1.788, 0.725994, 370.4, -370.957, -0.557594
1.789, 0.726229, 370.467, -371.025, -0.557595
1.79, 0.726465, 370.536, -371.093, -0.557595
1.791, 0.726701, 370.604, -371.162, -0.557595
1.792, 0.726937, 370.672, -371.23, -0.557595
1.793, 0.727171, 370.74, -371.297, -0.557595
1.794, 0.727403, 370.807, -371.364, -0.557595
1.795, 0.727631, 370.873, -371.43, -0.557595
1.796, 0.727853, 370.937, -371.495, -0.557595
1.797, 0.72807, 371, -371.557, -0.557595
1.798, 0.728279, 371.06, -371.618, -0.557595
1.799, 0.72848, 371.118, -371.676, -0.557595
1.8, 0.728671, 371.173, -371.731, -0.557595
1.801, 0.728852, 371.226, -371.783, -0.557595
1.802, 0.729021, 371.275, -371.832, -0.557596
1.803, 0.729178, 371.32, -371.877, -0.557596
1.804, 0.729321, 371.361, -371.919, -0.557596
1.805, 0.729451, 371.399, -371.957, -0.557596
1.806, 0.729568, 371.433, -371.99, -0.557596
1.807, 0.72967, 371.462, -372.02, -0.557596
1.808, 0.729758, 371.488, -372.045, -0.557596
1.809, 0.729833, 371.509, -372.067, -0.557596
1.81, 0.729894, 371.527, -372.084, -0.557596
1.811, 0.729943, 371.541, -372.099, -0.557596
1.812, 0.72998, 371.552, -372.109, -0.557595
1.813, 0.730006, 371.559, -372.117, -0.557595
1.814, 0.730023, 371.564, -372.122, -0.557595
1.815, 0.730032, 371.567, -372.124, -0.557595
1.816, 0.730035, 371.568, -372.125, -0.557595
1.817, 0.730033, 371.567, -372.125, -0.557595
1.818, 0.730028, 371.565, -372.123, -0.557595
1.819, 0.730022, 371.564, -372.121, -0.557595
1.82, 0.730017, 371.562, -372.12, -0.557595
1.821, 0.730014, 371.561, -372.119, -0.557595
1.822, 0.730016, 371.562, -372.119, -0.557594
1.823, 0.730024, 371.564, -372.122, -0.557594
1.824, 0.73004, 371.569, -372.126, -0.557594
1.825, 0.730066, 371.576, -372.134, -0.557594
1.826, 0.730103, 371.587, -372.145, -0.557594
1.827, 0.730153, 371.601, -372.159, -0.557594
1.828, 0.730216, 371.62, -372.177, -0.557594
1.829, 0.730294, 371.642, -372.2, -0.557594
1.83, 0.730387, 371.669, -372.226, -0.557594
1.831, 0.730496, 371.7, -372.258, -0.557594
1.832, 0.730622, 371.737, -372.294, -0.557594
1.833, 0.730764, 371.778, -372.335, -0.557594
1.834, 0.730923, 371.824, -372.381, -0.557594
1.835, 0.731098, 371.874, -372.432, -0.557594
1.836, 0.731289, 371.93, -372.487, -0.557594
1.837, 0.731497, 371.99, -372.547, -0.557594
1.838, 0.73172, 372.054, -372.612, -0.557594
1.839, 0.731957, 372.123, -372.68, -0.557594
1.84, 0.732209, 372.195, -372.753, -0.557594
1.841, 0.732474, 372.272, -372.83, -0.557594
1.842, 0.732752, 372.353, -372.91, -0.557594
1.843, 0.733042, 372.436, -372.994, -0.557594
1.844, 0.733344, 372.523, -373.081, -0.557594
1.845, 0.733656, 372.614, -373.171, -0.557594
1.846, 0.733978, 372.707, -373.264, -0.557594
1.847, 0.734309, 372.802, -373.36, -0.557594
1.848, 0.734649, 372.901, -373.458, -0.557594
1.849, 0.734998, 373.001, -373.559, -0.557594
1.85, 0.735354, 373.104, -373.662, -0.557594
1.851, 0.735717, 373.209, -373.767, -0.557594
1.852, 0.736087, 373.316, -373.874, -0.557594
1.853, 0.736464, 373.425, -373.983, -0.557594
1.854, 0.736846, 373.536, -374.093, -0.557594
1.855, 0.737235, 373.648, -374.206, -0.557594
1.856, 0.737629, 373.762, -374.319, -0.557594
1.857, 0.738028, 373.877, -374.435, -0.557594
1.858, 0.738432, 373.994, -374.552, -0.557594
1.859, 0.73884, 374.112, -374.67, -0.557594
1.86, 0.739252, 374.231, -374.789, -0.557594
1.861, 0.739668, 374.351, -374.909, -0.557594
1.862, 0.740088, 374.473, -375.03, -0.557594
1.863, 0.74051, 374.595, -375.152, -0.557594
1.864, 0.740934, 374.717, -375.275, -0.557595
1.865, 0.74136, 374.84, -375.398, -0.557595
1.866, 0.741787, 374.964, -375.521, -0.557595
1.867, 0.742214, 375.087, -375.645, -0.557595
1.868, 0.742641, 375.21, -375.768, -0.557595
1.869, 0.743066, 375.333, -375.891, -0.557595
1.87, 0.74349, 375.456, -376.013, -0.557595
1.871, 0.74391, 375.577, -376.135, -0.557595
1.872, 0.744327, 375.698, -376.255, -0.557595
1.873, 0.744739, 375.817, -376.374, -0.557595
1.874, 0.745144, 375.934, -376.492, -0.557595
1.875, 0.745543, 376.049, -376.607, -0.557595
1.876, 0.745933, 376.162, -376.72, -0.557595
1.877, 0.746315, 376.272, -376.83, -0.557595
1.878, 0.746686, 376.38, -376.937, -0.557595
1.879, 0.747045, 376.483, -377.041, -0.557595
1.88, 0.747391, 376.584, -377.141, -0.557596
1.881, 0.747724, 376.68, -377.237, -0.557596
1.882, 0.748042, 376.772, -377.329, -0.557596
1.883, 0.748343, 376.859, -377.416, -0.557596
1.884, 0.748627, 376.941, -377.498, -0.557596
1.885, 0.748892, 377.017, -377.575, -0.557596
1.886, 0.749137, 377.088, -377.646, -0.557596
1.887, 0.749361, 377.153, -377.711, -0.557596
1.888, 0.749564, 377.212, -377.769, -0.557596
1.889, 0.749743, 377.263, -377.821, -0.557596
1.89, 0.749897, 377.308, -377.866, -0.557596
1.891, 0.750027, 377.345, -377.903, -0.557596
1.892, 0.75013, 377.375, -377.933, -0.557597
1.893, 0.750205, 377.397, -377.955, -0.557597
1.894, 0.750252, 377.411, -377.968, -0.557597
1.895, 0.75027, 377.416, -377.973, -0.557597
1.896, 0.750257, 377.412, -377.97, -0.557597
1.897, 0.750213, 377.399, -377.957, -0.557597
1.898, 0.750137, 377.378, -377.935, -0.557597
1.899, 0.750028, 377.346, -377.904, -0.557597
1.9, 0.749886, 377.305, -377.863, -0.557597
1.901, 0.749709, 377.254, -377.811, -0.557597
1.902, 0.749497, 377.193, -377.75, -0.557597
1.903, 0.749249, 377.121, -377.679, -0.557597
1.904, 0.748966, 377.039, -377.597, -0.557597
1.905, 0.748645, 376.947, -377.504, -0.557598
1.906, 0.748287, 376.843, -377.401, -0.557598
1.907, 0.747892, 376.729, -377.286, -0.557598
1.908, 0.747458, 376.604, -377.161, -0.557598
1.909, 0.746987, 376.467, -377.025, -0.557598
1.91, 0.746476, 376.32, -376.877, -0.557598
1.911, 0.745927, 376.161, -376.719, -0.557598
1.912, 0.74534, 375.991, -376.549, -0.557598
1.913, 0.744713, 375.81, -376.368, -0.557598
1.914, 0.744048, 375.618, -376.176, -0.557598
1.915, 0.743344, 375.415, -375.972, -0.557598
1.916, 0.742601, 375.2, -375.758, -0.557598
1.917, 0.741821, 374.974, -375.532, -0.557598
1.918, 0.741002, 374.738, -375.296, -0.557598
1.919, 0.740147, 374.491, -375.048, -0.557598
1.92, 0.739254, 374.233, -374.79, -0.557598
1.921, 0.738326, 373.965, -374.522, -0.557598
1.922, 0.737363, 373.686, -374.244, -0.557598
1.923, 0.736365, 373.398, -373.955, -0.557598
1.924, 0.735335, 373.1, -373.658, -0.557598
1.925, 0.734273, 372.793, -373.351, -0.557598
1.926, 0.733181, 372.478, -373.035, -0.557598
1.927, 0.732061, 372.154, -372.711, -0.557598
1.928, 0.730914, 371.823, -372.38, -0.557598
1.929, 0.729744, 371.484, -372.042, -0.557598
1.93, 0.728552, 371.14, -371.697, -0.557598
1.931, 0.727341, 370.79, -371.347, -0.557598
1.932, 0.726114, 370.435, -370.993, -0.557598
1.933, 0.724876, 370.077, -370.635, -0.557597
1.934, 0.723629, 369.717, -370.274, -0.557597
1.935, 0.722377, 369.355, -369.913, -0.557597
1.936, 0.721126, 368.993, -369.551, -0.557597
1.937, 0.71988, 368.633, -369.191, -0.557596
1.938, 0.718644, 368.276, -368.833, -0.557596
1.939, 0.717424, 367.923, -368.481, -0.557596
1.94, 0.716225, 367.577, -368.134, -0.557595
1.941, 0.715054, 367.238, -367.796, -0.557595
1.942, 0.713916, 366.909, -367.467, -0.557595
1.943, 0.712818, 366.592, -367.149, -0.557594
1.944, 0.711767, 366.288, -366.845, -0.557594
1.945, 0.710768, 365.999, -366.556, -0.557594
1.946, 0.709828, 365.727, -366.285, -0.557593
1.947, 0.708953, 365.474, -366.032, -0.557593
1.948, 0.708149, 365.242, -365.799, -0.557593
1.949, 0.707421, 365.031, -365.589, -0.557592
1.95, 0.706774, 364.844, -365.402, -0.557592
1.951, 0.706212, 364.682, -365.239, -0.557592
1.952, 0.705739, 364.545, -365.103, -0.557592
1.953, 0.705358, 364.435, -364.992, -0.557592
1.954, 0.705071, 364.352, -364.909, -0.557592
1.955, 0.704879, 364.296, -364.854, -0.557592
1.956, 0.704782, 364.268, -364.826, -0.557592
1.957, 0.704779, 364.268, -364.825, -0.557592
1.958, 0.70487, 364.294, -364.852, -0.557592
1.959, 0.705052, 364.347, -364.904, -0.557592
1.96, 0.705321, 364.424, -364.982, -0.557592
1.961, 0.705673, 364.526, -365.084, -0.557593
1.962, 0.706103, 364.651, -365.208, -0.557593
1.963, 0.706606, 364.796, -365.354, -0.557593
1.964, 0.707176, 364.961, -365.519, -0.557594
1.965, 0.707806, 365.143, -365.701, -0.557594
1.966, 0.70849, 365.341, -365.898, -0.557595
1.967, 0.70922, 365.552, -366.109, -0.557595
1.968, 0.709988, 365.774, -366.332, -0.557596
1.969, 0.710789, 366.006, -366.563, -0.557596
1.97, 0.711614, 366.244, -366.802, -0.557597
1.971, 0.712457, 366.488, -367.046, -0.557597
1.972, 0.713311, 366.735, -367.292, -0.557597
1.973, 0.714168, 366.983, -367.54, -0.557598
1.974, 0.715025, 367.23, -367.788, -0.557598
1.975, 0.715873, 367.476, -368.033, -0.557598
1.976, 0.716709, 367.717, -368.275, -0.557599
1.977, 0.717527, 367.954, -368.512, -0.557599
1.978, 0.718324, 368.184, -368.742, -0.557599
1.979, 0.719095, 368.407, -368.965, -0.557599
1.98, 0.719837, 368.622, -369.179, -0.557599
1.981, 0.720547, 368.827, -369.384, -0.5576
1.982, 0.721224, 369.022, -369.58, -0.5576
1.983, 0.721864, 369.208, -369.765, -0.5576
1.984, 0.722468, 369.382, -369.939, -0.5576
1.985, 0.723033, 369.545, -370.103, -0.5576
1.986, 0.723559, 369.697, -370.255, -0.5576
1.987, 0.724046, 369.838, -370.396, -0.5576
1.988, 0.724494, 369.968, -370.525, -0.5576
1.989, 0.724904, 370.086, -370.644, -0.5576
1.99, 0.725277, 370.194, -370.751, -0.557599
1.991, 0.725613, 370.291, -370.848, -0.557599
1.992, 0.725914, 370.378, -370.935, -0.557599
1.993, 0.726181, 370.455, -371.012, -0.557599
1.994, 0.726417, 370.523, -371.081, -0.557599
1.995, 0.726624, 370.583, -371.14, -0.557599
1.996, 0.726804, 370.635, -371.192, -0.557598
1.997, 0.72696, 370.68, -371.237, -0.557598
1.998, 0.727093, 370.718, -371.276, -0.557598
1.999, 0.727208, 370.751, -371.309, -0.557598
2, 0.727307, 370.78, -371.337, -0.557598
2.001, 0.727392, 370.804, -371.362, -0.557597
2.002, 0.727468, 370.826, -371.384, -0.557597
2.003, 0.727537, 370.846, -371.404, -0.557597
2.004, 0.727602, 370.865, -371.422, -0.557597
2.005, 0.727667, 370.884, -371.441, -0.557596
2.006, 0.727735, 370.903, -371.461, -0.557596
2.007, 0.72781, 370.925, -371.482, -0.557596
2.008, 0.727893, 370.949, -371.506, -0.557596
2.009, 0.727989, 370.976, -371.534, -0.557596
2.01, 0.728101, 371.009, -371.566, -0.557595
2.011, 0.72823, 371.046, -371.604, -0.557595
2.012, 0.728381, 371.089, -371.647, -0.557595
2.013, 0.728555, 371.14, -371.697, -0.557595
2.014, 0.728755, 371.197, -371.755, -0.557595
2.015, 0.728983, 371.263, -371.821, -0.557595
2.016, 0.72924, 371.338, -371.895, -0.557594
2.017, 0.729529, 371.421, -371.979, -0.557594
2.018, 0.729852, 371.514, -372.072, -0.557594
2.019, 0.730208, 371.617, -372.175, -0.557594
2.02, 0.730599, 371.73, -372.288, -0.557594
2.021, 0.731026, 371.854, -372.411, -0.557594
2.022, 0.731489, 371.988, -372.545, -0.557594
2.023, 0.731988, 372.132, -372.689, -0.557594
2.024, 0.732523, 372.286, -372.844, -0.557594
2.025, 0.733093, 372.451, -373.009, -0.557594
2.026, 0.733698, 372.626, -373.183, -0.557594
2.027, 0.734336, 372.81, -373.368, -0.557594
2.028, 0.735006, 373.004, -373.561, -0.557594
2.029, 0.735707, 373.206, -373.764, -0.557594
2.03, 0.736436, 373.417, -373.975, -0.557594
2.031, 0.737193, 373.636, -374.194, -0.557595
2.032, 0.737974, 373.862, -374.419, -0.557595
2.033, 0.738778, 374.094, -374.652, -0.557595
2.034, 0.739601, 374.332, -374.89, -0.557595
2.035, 0.740442, 374.575, -375.133, -0.557595
2.036, 0.741297, 374.822, -375.38, -0.557595
2.037, 0.742164, 375.073, -375.63, -0.557596
2.038, 0.743039, 375.326, -375.883, -0.557596
2.039, 0.74392, 375.581, -376.138, -0.557596
2.04, 0.744804, 375.836, -376.394, -0.557596
2.041, 0.745687, 376.091, -376.649, -0.557596
2.042, 0.746566, 376.345, -376.903, -0.557596
2.043, 0.747439, 376.598, -377.155, -0.557597
2.044, 0.748302, 376.847, -377.405, -0.557597
2.045, 0.749152, 377.093, -377.651, -0.557597
2.046, 0.749987, 377.334, -377.892, -0.557597
2.047, 0.750802, 377.57, -378.128, -0.557597
2.048, 0.751597, 377.8, -378.357, -0.557597
2.049, 0.752367, 378.022, -378.58, -0.557598
2.05, 0.75311, 378.237, -378.794, -0.557598
2.051, 0.753823, 378.443, -379.001, -0.557598
2.052, 0.754504, 378.64, -379.198, -0.557598
2.053, 0.755151, 378.827, -379.385, -0.557598
2.054, 0.755762, 379.003, -379.561, -0.557598
2.055, 0.756333, 379.169, -379.726, -0.557598
2.056, 0.756864, 379.322, -379.88, -0.557599
2.057, 0.757353, 379.463, -380.021, -0.557599
2.058, 0.757797, 379.592, -380.149, -0.557599
2.059, 0.758195, 379.707, -380.265, -0.557599
2.06, 0.758547, 379.809, -380.366, -0.557599
2.061, 0.75885, 379.896, -380.454, -0.557599
2.062, 0.759103, 379.969, -380.527, -0.557599
2.063, 0.759307, 380.028, -380.586, -0.557599
2.064, 0.759459, 380.072, -380.63, -0.557599
2.065, 0.759559, 380.101, -380.659, -0.557599
2.066, 0.759607, 380.115, -380.673, -0.557599
2.067, 0.759602, 380.114, -380.671, -0.557599
2.068, 0.759545, 380.097, -380.655, -0.557599
2.069, 0.759435, 380.065, -380.623, -0.557599
2.07, 0.759273, 380.018, -380.576, -0.557599
2.071, 0.759059, 379.957, -380.514, -0.557599
2.072, 0.758793, 379.88, -380.437, -0.557599
2.073, 0.758477, 379.788, -380.346, -0.557599
2.074, 0.758111, 379.683, -380.24, -0.557599
2.075, 0.757697, 379.563, -380.121, -0.557599
2.076, 0.757235, 379.429, -379.987, -0.557599
2.077, 0.756727, 379.283, -379.84, -0.557599
2.078, 0.756175, 379.123, -379.681, -0.557599
2.079, 0.75558, 378.951, -379.509, -0.557599
2.08, 0.754945, 378.768, -379.325, -0.557599
2.081, 0.754272, 378.573, -379.13, -0.557598
2.082, 0.753562, 378.368, -378.925, -0.557598
2.083, 0.752818, 378.153, -378.71, -0.557598
2.084, 0.752044, 377.929, -378.486, -0.557598
2.085, 0.751241, 377.697, -378.254, -0.557598
2.086, 0.750412, 377.457, -378.015, -0.557598
2.087, 0.749561, 377.211, -377.769, -0.557598
2.088, 0.748691, 376.96, -377.517, -0.557597
2.089, 0.747804, 376.703, -377.261, -0.557597
2.09, 0.746905, 376.443, -377.001, -0.557597
2.091, 0.745996, 376.181, -376.738, -0.557597
2.092, 0.745081, 375.916, -376.474, -0.557597
2.093, 0.744164, 375.651, -376.209, -0.557596
2.094, 0.743248, 375.386, -375.944, -0.557596
2.095, 0.742336, 375.123, -375.68, -0.557596
2.096, 0.741432, 374.862, -375.419, -0.557596
2.097, 0.74054, 374.604, -375.161, -0.557596
2.098, 0.739663, 374.35, -374.908, -0.557595
2.099, 0.738804, 374.102, -374.659, -0.557595
2.1, 0.737966, 373.86, -374.417, -0.557595
2.101, 0.737153, 373.624, -374.182, -0.557595
2.102, 0.736367, 373.397, -373.955, -0.557595
2.103, 0.735612, 373.179, -373.737, -0.557595
2.104, 0.734889, 372.97, -373.528, -0.557595
2.105, 0.734202, 372.772, -373.329, -0.557594
2.106, 0.733553, 372.584, -373.142, -0.557594
2.107, 0.732943, 372.408, -372.965, -0.557594
2.108, 0.732374, 372.243, -372.801, -0.557594
2.109, 0.731849, 372.091, -372.649, -0.557594
2.11, 0.731367, 371.952, -372.51, -0.557594
2.111, 0.73093, 371.826, -372.384, -0.557594
2.112, 0.730539, 371.713, -372.271, -0.557594
2.113, 0.730195, 371.613, -372.171, -0.557594
2.114, 0.729896, 371.527, -372.085, -0.557594
2.115, 0.729644, 371.454, -372.012, -0.557594
2.116, 0.729438, 371.395, -371.952, -0.557594
2.117, 0.729277, 371.348, -371.906, -0.557594
2.118, 0.729161, 371.315, -371.872, -0.557594
2.119, 0.729088, 371.294, -371.851, -0.557594
2.12, 0.729058, 371.285, -371.843, -0.557595
2.121, 0.72907, 371.288, -371.846, -0.557595
2.122, 0.729121, 371.303, -371.861, -0.557595
2.123, 0.729211, 371.329, -371.887, -0.557595
2.124, 0.729338, 371.366, -371.924, -0.557595
2.125, 0.7295, 371.413, -371.971, -0.557595
2.126, 0.729697, 371.47, -372.027, -0.557595
2.127, 0.729926, 371.536, -372.094, -0.557595
2.128, 0.730186, 371.611, -372.169, -0.557595
2.129, 0.730476, 371.695, -372.253, -0.557595
2.13, 0.730795, 371.787, -372.345, -0.557595
2.131, 0.731141, 371.887, -372.445, -0.557596
2.132, 0.731513, 371.995, -372.553, -0.557596
2.133, 0.731911, 372.11, -372.668, -0.557596
2.134, 0.732334, 372.232, -372.79, -0.557596
2.135, 0.73278, 372.361, -372.919, -0.557596
2.136, 0.733249, 372.497, -373.054, -0.557596
2.137, 0.733741, 372.639, -373.196, -0.557596
2.138, 0.734255, 372.787, -373.345, -0.557596
2.139, 0.734789, 372.942, -373.499, -0.557596
2.14, 0.735345, 373.102, -373.66, -0.557596
2.141, 0.73592, 373.268, -373.826, -0.557596
2.142, 0.736514, 373.44, -373.998, -0.557596
2.143, 0.737127, 373.617, -374.175, -0.557596
2.144, 0.737758, 373.8, -374.357, -0.557596
2.145, 0.738405, 373.987, -374.544, -0.557596
2.146, 0.739067, 374.178, -374.736, -0.557596
2.147, 0.739744, 374.374, -374.931, -0.557596
2.148, 0.740435, 374.573, -375.131, -0.557596
2.149, 0.741137, 374.776, -375.334, -0.557596
2.15, 0.741849, 374.982, -375.54, -0.557596
2.151, 0.74257, 375.19, -375.748, -0.557596
2.152, 0.743298, 375.401, -375.958, -0.557596
2.153, 0.744031, 375.613, -376.17, -0.557596
2.154, 0.744768, 375.826, -376.383, -0.557596
2.155, 0.745507, 376.039, -376.597, -0.557597
2.156, 0.746245, 376.253, -376.81, -0.557597
2.157, 0.746982, 376.466, -377.023, -0.557597
2.158, 0.747715, 376.677, -377.235, -0.557597
2.159, 0.748442, 376.888, -377.445, -0.557597
2.16, 0.749161, 377.095, -377.653, -0.557597
2.161, 0.749871, 377.301, -377.858, -0.557597
2.162, 0.75057, 377.503, -378.06, -0.557597
2.163, 0.751256, 377.701, -378.259, -0.557597
2.164, 0.751928, 377.895, -378.453, -0.557597
2.165, 0.752583, 378.085, -378.642, -0.557597
2.166, 0.753221, 378.269, -378.827, -0.557598
2.167, 0.753839, 378.448, -379.005, -0.557598
2.168, 0.754437, 378.62, -379.178, -0.557598
2.169, 0.755013, 378.787, -379.345, -0.557598
2.17, 0.755566, 378.947, -379.504, -0.557598
2.171, 0.756094, 379.099, -379.657, -0.557598
2.172, 0.756596, 379.245, -379.802, -0.557598
2.173, 0.757072, 379.382, -379.94, -0.557598
2.174, 0.757521, 379.512, -380.069, -0.557598
2.175, 0.757941, 379.633, -380.191, -0.557598
2.176, 0.758333, 379.746, -380.304, -0.557598
2.177, 0.758694, 379.851, -380.408, -0.557598
2.178, 0.759026, 379.947, -380.504, -0.557598
2.179, 0.759327, 380.034, -380.591, -0.557598
2.18, 0.759598, 380.112, -380.67, -0.557598
2.181, 0.759838, 380.181, -380.739, -0.557598
2.182, 0.760047, 380.242, -380.799, -0.557598
2.183, 0.760225, 380.293, -380.851, -0.557598
2.184, 0.760374, 380.336, -380.894, -0.557598
2.185, 0.760492, 380.37, -380.928, -0.557598
2.186, 0.760581, 380.396, -380.954, -0.557598
2.187, 0.760641, 380.413, -380.971, -0.557598
2.188, 0.760673, 380.423, -380.98, -0.557598
2.189, 0.760679, 380.424, -380.982, -0.557598
2.19, 0.760659, 380.418, -380.976, -0.557598
2.191, 0.760613, 380.405, -380.963, -0.557598
2.192, 0.760545, 380.386, -380.943, -0.557597
2.193, 0.760454, 380.359, -380.917, -0.557597
2.194, 0.760343, 380.327, -380.885, -0.557597
2.195, 0.760213, 380.29, -380.847, -0.557597
2.196, 0.760066, 380.247, -380.805, -0.557597
2.197, 0.759902, 380.2, -380.757, -0.557597
2.198, 0.759725, 380.148, -380.706, -0.557597
2.199, 0.759535, 380.093, -380.651, -0.557597
2.2, 0.759334, 380.035, -380.593, -0.557597
2.201, 0.759124, 379.975, -380.532, -0.557597
2.202, 0.758907, 379.912, -380.469, -0.557597
2.203, 0.758683, 379.847, -380.405, -0.557596
2.204, 0.758454, 379.781, -380.339, -0.557596
2.205, 0.758223, 379.714, -380.272, -0.557596
2.206, 0.757989, 379.647, -380.204, -0.557596
2.207, 0.757755, 379.579, -380.136, -0.557596
2.208, 0.757521, 379.511, -380.069, -0.557596
2.209, 0.757288, 379.444, -380.001, -0.557596
2.21, 0.757057, 379.377, -379.935, -0.557596
2.211, 0.756828, 379.311, -379.869, -0.557596
2.212, 0.756603, 379.246, -379.804, -0.557596
2.213, 0.756382, 379.182, -379.74, -0.557596
2.214, 0.756165, 379.119, -379.677, -0.557596
2.215, 0.755952, 379.058, -379.615, -0.557596
2.216, 0.755743, 378.997, -379.555, -0.557596
2.217, 0.75554, 378.939, -379.496, -0.557596
2.218, 0.755341, 378.881, -379.439, -0.557596
2.219, 0.755147, 378.825, -379.383, -0.557596
2.22, 0.754958, 378.77, -379.328, -0.557596
